eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,ingroup,ingroup2,ingroup3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01201E+11,2012,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Fadama Mada,10.30982,9.845172,2,0,Fadama Mada area,"01/22/2012: An explosive device detonated at an empty Catholic church in Fadama Mada area, Bauchi state, Nigeria. No one was injured in the attack. This was one of several attacks in Bauchi state on this date. No group claimed responsibility for the incident, but sources suspected Boko Haram.",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,15,Religious Figures/Institutions,86,Place of Worship,Unknown,Church,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,Surface-blasting explosive devices were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The fence and roof of the building were damaged in this attack.,0,,,,,,,,,,,,,,.,,"While there has been no claim of responsibility and the police blame armed robbers for the attacks, there is a suspicion that Boko Haram was behind the attacks.","""Nigeria: Bauchi, Yobe Governments Deny Bombing of Churches by Islamic Sect,"" The Guardian Online, January 25, 2012.","""DSP, Army Corporal, Eight Others Killed As Explosions Rock Bauchi,"" Vanguard, January 23, 2012.","""Gunmen kill 11 in Bauchi after Kano bombing,"" APANEWS, January 22, 2012.",START Primary Collection,0,0,0,0,"201201220001, 201201220012, 201201220013, 201201220014, 201201220015, 201201220017"
2.01201E+11,2012,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bauchi,10.30982,9.845172,1,0,,"01/22/2012: An explosive device detonated at the ECWA 2 church in Railway area, Bauchi state, Nigeria. No one was injured in the attack. This was one of several attacks in Bauchi state on this date. No group claimed responsibility for the incident, but sources suspected Boko Haram.",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,15,Religious Figures/Institutions,86,Place of Worship,Unknown,Church,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,Surface-blasting explosive devices were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The fence and roof of the building were damaged in this attack.,0,,,,,,,,,,,,,,.,,"While there has been no claim of responsibility and the police blame armed robbers for the attacks, there is a suspicion that Boko Haram was behind the attacks.","""Nigeria: Bauchi, Yobe Governments Deny Bombing of Churches by Islamic Sect,"" The Guardian Online, January 25, 2012.","""DSP, Army Corporal, Eight Others Killed As Explosions Rock Bauchi,"" Vanguard, January 23, 2012.","""Gunmen kill 11 in Bauchi after Kano bombing,"" APANEWS, January 22, 2012.",START Primary Collection,0,0,0,0,"201201220001, 201201220011, 201201220013, 201201220014, 201201220015, 201201220017"
2.01201E+11,2012,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bununu,9.880197,9.6785,1,0,,"01/22/2012: Assailants attacked a military checkpoint in Marar Rabar Liman Katagun, Bununu district, Bauchi state, Nigeria. Two people died in the attack. This was one of several attacks in Bauchi state on this date. No group claimed responsibility for the incident, but sources suspected Boko Haram.",1,1,1,0,,.,1,1,0,2,Armed Assault,,.,,.,4,Military,36,Military Checkpoint,Nigerian Armed Forces,Joint Checkpoint,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,Surface-blasting explosive devices were used in the attack.,2,0,0,,0,0,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,"While there has been no claim of responsibility and the police blame armed robbers for the attacks, there is a suspicion that Boko Haram was behind the attacks.","""Gunmen kill 11 in Bauchi after Kano bombing,"" APANEWS, January 22, 2012.","""11 killed in attacks in Nigeria's Bauchi State: police,"" Xinhua News Agency, January 22, 2012.","""Explosion Claims 11 People Including Two Soldiers, DPO in Bauchi, North East Nigeria,"" Ray Power, January 23, 2012.",START Primary Collection,0,0,0,0,"201201220001, 201201220011, 201201220012, 201201220014, 201201220015, 201201220017"
2.01201E+11,2012,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bununu,9.880197,9.6785,1,0,,"01/22/2012: Assailants attacked a hotel in Bununu district, Bauchi state, Nigeria. Nine people died across this attack and the attack on the First Bank of Nigeria. This was one of several attacks in Bauchi state on this date. No group claimed responsibility for the incident, but sources suspected Boko Haram.",1,1,1,0,,.,1,1,0,2,Armed Assault,,.,,.,1,Business,8,Hotel/Resort,Unknown,Hotel,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,4.5,0,0,,0,0,1,3,Minor (likely < $1 million),-99,The hotel was damaged in this attack.,0,,,,,,,,,,,,,,.,,"While there has been no claim of responsibility and the police blame armed robbers for the attacks, there is a suspicion that Boko Haram was behind the attacks.  Casualty numbers for this attack represent an equal division of a cumulative total of casualties covering incidents 201201220001, 201201220014 and 201201220015.","""Nigeria: Bauchi, Yobe Governments Deny Bombing of Churches by Islamic Sect,"" The Guardian Online, January 25, 2012.","""Gunmen kill 11 in Bauchi after Kano bombing,"" APANEWS, January 22, 2012.","""11 killed in attacks in Nigeria's Bauchi State: police,"" Xinhua News Agency, January 22, 2012.",START Primary Collection,0,0,0,0,"201201220001, 201201220011, 201201220012, 201201220013, 201201220015, 201201220017"
2.01201E+11,2012,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bununu,9.880197,9.6785,1,0,,"01/22/2012: Assailants attacked a branch of the First Bank of Nigeria in Bununu district, Bauchi state, Nigeria. This was one of several attacks in Bauchi state on this date. No group claimed responsibility for the incident, but sources suspected Boko Haram.",1,1,1,0,,.,1,1,0,2,Armed Assault,,.,,.,1,Business,3,Bank/Commerce,First Bank of Nigeria (FBN),Bank,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,4.5,0,0,,0,0,1,3,Minor (likely < $1 million),-99,The bank was damaged in this attack.,0,,,,,,,,,,,,,,.,,"While there has been no claim of responsibility and the police blame armed robbers for the attacks, there is a suspicion that Boko Haram was behind the attacks.  Casualty numbers for this attack represent an equal division of a cumulative total of casualties covering incidents 201201220001, 201201220014 and 201201220015.","""Nigeria: Bauchi, Yobe Governments Deny Bombing of Churches by Islamic Sect,"" The Guardian Online, January 25, 2012.","""Gunmen kill 11 in Bauchi after Kano bombing,"" APANEWS, January 22, 2012.","""11 killed in attacks in Nigeria's Bauchi State: police,"" Xinhua News Agency, January 22, 2012.",START Primary Collection,0,0,0,0,"201201220001, 201201220011, 201201220012, 201201220013, 201201220014, 201201220017"
2.01201E+11,2012,1,22,,0,,205,Thailand,5,Southeast Asia,Yala,Sateng Nok,6.54812,101.305714,1,1,,"01/22/2012: Gunmen shot and killed an assistant village chief and a defense volunteer in Prama village, Sateng Nok subdistrict, Yala province, Thailand. The gunmen used rifles in the attack. No group claimed responsibility for the incident, but police suspected southern separatists.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Tha Thong Village,Assistant village chief and village defence volunteer,205,Thailand,,.,,.,,,,.,,.,,.,,,,.,Separatists,,,,,591,,,,,0,,,4,0,0,,.,,,.,,,.,,5,Firearms,2,Automatic Weapon,,.,,.,,.,,.,,.,,.,An AK-47 and M-16 assault rifle were used in the attack.,2,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A pickup truck was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""3 slain in Yala, 6 wounded in Pattani,"" Bangkok Post, January 23, 2012.","""Thailand: Army chief says new attacks by southern insurgent point to strategy to gain international attention,"" Thai News Service, January 25, 2012.",,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Unknown,10.637109,10.08073,3,0,,"01/22/2012: Ten explosive devices were found in Bauchi state, Nigeria. This was one of several attacks in Bauchi state on this date. No group claimed responsibility for the incident, but sources suspected Boko Haram.",1,1,1,0,,.,1,0,0,3,Bombing/Explosion,,.,,.,20,Unknown,,.,Unknown,Unknown,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,0,,,6,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""11 more killed in Nigeria violence,"" Indo-Asian News Service, January 23, 2012.","""Nigeria: Islamic Sect Gunmen Attack Military Check Point in Bauchi State,"" Sahara Reporters, January 22, 2012.",,START Primary Collection,0,0,0,0,"201201220001, 201201220011, 201201220012, 201201220013, 201201220014, 201201220015"
2.01201E+11,2012,1,22,,0,,4,Afghanistan,6,South Asia,Kapisa,Alasay district,34.844218,69.931212,3,0,Lakarkhel area,"01/22/2012: Assailants attacked North Atlantic Treaty Organization (NATO) soldiers in Lakarkhel area, Alasay district, Kapisa province, Afghanistan. Two attackers were killed in the subsequent gunfight. No group claimed responsibility, but sources attributed the attack to Hizb-I-Islami.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,.,,.,4,Military,37,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),Forces,422,International,,.,,.,,,,.,,.,,.,,,,.,Hizb-I-Islami,,,,,402,,,,,0,,,-99,0,1,8,Personal claim,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,2,0,2,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,"The spokesman for Hizb-I-Islami claimed that North Atlantic Treaty Organization (NATO) forces attacked them first, while NATO claims they were attacked first. In addition, casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest estimates are reported here.","""Clash reported between rebel party, foreign forces in Afghan east,"" Afghan Islamic Press news agency, Peshawar, January 22, 2012.",,,START Primary Collection,0,1,1,1,
2.01201E+11,2012,1,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15,1,0,Incident occurred in the Tandari area of the city.,"01/22/2012: Assailants shot and killed Mallam Baba Loskurima in Tandari area, Maiduguri city, Borno state, Nigeria. Loskurima was a Borno High Court registrar. After killing the registrar, the gunmen stole his car and a sum of money. No group claimed responsibility for the incident, but sources suspected Boko Haram.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,2,Government (General),14,Judge/Attorney/Court,Borno High Court,Court Registrar: Mallam Baba Loskurima,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,1,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The victim's vehicle and an unknown amount of money were stolen in this attack.,0,,,,,,,,,,,,,,.,,,"""Gunmen   Kill Court Registrar in Borno,"" Daily Champion (Lagos), January 24, 2012.",,,START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,23,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Par Hoti,34.199084,72.069037,1,0,Mardan district,"01/23/2012: Assailants attacked at least two police officers in Par Hoti area, Mardan district, Khyber Pakhtunkhwa province, Pakistan. One officer died and one was injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,3,Police,25,Police Security Forces/Officers,Pakistani Police,Officers,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,1,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""One policeman killed, 5 injured in separate attacks in Pak,"" The Press Trust of India Limited, January 23, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,23,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Nowshera,34.006597,72.00007,1,0,"In Ajab Bagh area, on G.T. Road, near Azakhel","01/23/2012: A remote-controlled explosive device hidden under a bridge detonated on G.T. road in Ajab Bagh area, Nowshera district, Khyber Pakhtunkhwa province, Pakistan. The explosive device was targeting a police van. Four people were injured in the attack, and the bridge was damaged. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,3,Police,25,Police Security Forces/Officers,Pakistani Police,Officers,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,12,Remote Trigger,,.,,.,,.,,.,,.,,.,,0,0,0,4,0,0,1,3,Minor (likely < $1 million),-99,A bridge was damaged in this attack,0,,,,,,,,,,,,,,.,,,"""One policeman killed, 5 injured in separate attacks in Pak,"" The Press Trust of India Limited, January 23, 2012.","""FACTBOX-Security developments in Pakistan, Jan 23,"" Reuters News, January 23, 2012.","""Policeman killed, five injured in Nowshera, Mardan,"" Daily Times (PK), January 24, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,23,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.352679,44.207052,1,1,,"01/23/2012: Two gunmen attacked the Marib oil pipeline near Sanaa city, Amanat Al Asimah governorate, Yemen. The assailants opened fire on the valve of the pipeline, causing it to catch fire. No group claimed responsibility for the incident, but sources suspecte that this was part of a pattern of Yemeni tribesmen attacking the Marib oil pipeline.",1,1,1,0,,.,0,1,0,7,Facility/Infrastructure Attack,,.,,.,21,Utilities,108,Oil,SAFER Exploration and Production Operations Company,Marib-Ras Isa Oil Pipeline,228,Yemen,,.,,.,,,,.,,.,,.,,,,.,Tribesmen,,,,,40079,,,,"The specific motive is unknown; however, there is a pattern of Yemeni tribesmen attacking the Marib oil pipeline.",0,,,2,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The pipeline was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Yemen oil pipeline on fire after second attack in week: ministry,"" Platts Commodity News, January 23, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,23,,0,,228,Yemen,10,Middle East & North Africa,Dhamar,Dhamar,14.550276,44.401464,1,0,,"01/23/2012: Gunmen shot dead Saleh al-Jabri in Dhamar city, Dhamar governorate, Yemen. Al-Jabri was the warden of a Political Security Agency prison and an intelligence officer. No group claimed responsibility for the incident, but sources suspected Al-Qa'ida in the Arabian Peninsula (AQAP), who have a history of targeting Yemeni intelligence personnel.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,2,Government (General),20,Intelligence,Political Security Organization (PSO),Prison Warden: Major Saleh al-Jabri,228,Yemen,,.,,.,,,,.,,.,,.,,,,.,Al-Qaida in the Arabian Peninsula (AQAP),,,,,20032,,,,"The specific motive is unknown; however, Al-Qa'ida in the Arabian Peninsula (AQAP) has a history of targeting Yemeni intelligence personnel.",1,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Qaida suspects kill Yemeni intelligence officer south of Sanaa: official,"" Xinhua News Agency, January 23, 2012.",,,START Primary Collection,0,1,0,1,
2.01201E+11,2012,1,23,,0,,75,Germany,8,Western Europe,Saxony-Anhalt,Magdeburg,52.130807,11.628878,1,0,,"01/23/2012: Twelve cars that were about to be used by local police officers were burned in Magdeburg city, Saxony-Anhalt state, Germany. The value of the cars was approximated at $652,000. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,.,,.,3,Police,23,Police Patrol (including vehicles and convoys),Saxony-Anhalt Police,Police Cars,75,Germany,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,8,Incendiary,18,Arson/Fire,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),652000,Twelve new vehicles were damaged in this attack.,0,,,,,,,,,,,,,,.,,There is doubt that this incident meets terrorism-related criteria. It is unclear whether the attack was carried out by a criminal gang.,"""12 police cars burnt down in Germany,"" Indo-Asian News Service, January 24, 2012.","""Arson attack destroy 12 police cars in east Germany,"" Xinhua News Agency, January 23, 2012.",,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,23,,0,,4,Afghanistan,6,South Asia,Khost,Mando Zayi,33.306695,69.871653,1,0,,"01/23/2012: A roadside mine exploded, targeting a police vehicle in Mando Zayi district, Khost province, Afghanistan. Two officers were injured in the attack. The Taliban claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,3,Police,25,Police Security Forces/Officers,Afghan Police,Officers,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,The Taliban had warned the civilians to stay away from areas or convoys regarded as the legitimate targets.,0,,,-99,0,1,2,Call (post-incident),,,.,,,.,,6,Explosives/Bombs/Dynamite,8,Land Mine,,.,,.,,.,,.,,.,,.,A roadside bomb was used in the attack.,0,0,0,2,0,0,1,3,Minor (likely < $1 million),-99,A police vehicle was damaged in this attack.,0,,,,,,,,,,,,,,.,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest estimates are reported here.","""Three cops injured in roadside bombing,"" Afghan Islamic Press (AIP), January 23, 2012.","""5 policemen injured in E. Afghanistan blast,"" Xinhua General News Service, January 23, 2012.","""2 suspected   militants   killed in ISAF airstrike,"" Pajhwok Afghan News English, January 23, 2012.",START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,23,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.509167,44.234167,1,0,,"01/23/2012: An explosive device detonated near a police officer's home in Taji district, Baghdad governorate, Iraq. Four people, including the officer, were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Residence of Officer,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,0,0,0,4,0,0,-9,,.,,It is unknown if the policeman's house was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""3 killed, 7 people wounded in attacks in Iraq,"" Xinhua News Agency, January 23, 2012.","""4 Iraqis, incl. 1 cop, injured in north Baghdad explosion,"" Aswat al-Iraq, January 23, 2012.",,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12.001762,8.492279,1,0,Incident occurred in the Goron Dutse area of the city.,"01/23/2012: A suspicious driver was stopped and detained in Kano city, Kano state, Nigeria. The driver's Toyota Camry contained bulletproof vests, a gun, and chemicals used to make explosive devices. No group claimed responsibility for the incident, but authorities stated that the driver was a member of Boko Haram.",1,1,1,0,,.,0,0,0,2,Armed Assault,,.,,.,20,Unknown,,.,Unknown,Unknown,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,,0,,,1,1,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Boko Haram - Police Impound Vehicles With Explosives in Kano,"" This Day, January 24, 2012.",,,START Primary Collection,0,0,0,0,
